packet_timestamp,session_id,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_state,packet_type,direction,packet_size,seq_number,window_size,ttl,service_name
2025-01-20T09:00:00+00:00,SESS_454,192.1.193.238,13.155.119.163,52015,5432,ACK,CLOSED,,C2S,45,1000454,8192,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_177,10.4.76.68,104.224.91.69,55840,80,ACK,CLOSED,,C2S,46,1000177,65535,255,HTTP
2025-01-20T09:00:00+00:00,SESS_455,10.168.243.136,54.246.136.124,55305,80,ACK,CLOSED,,C2S,40,1000455,16384,128,HTTP
2025-01-20T09:00:00+00:00,SESS_456,10.2.129.245,8.87.203.240,51885,25,ACK,CLOSED,,C2S,49,1000456,65535,64,SMTP
2025-01-20T09:00:00+00:00,SESS_176,10.5.184.173,20.87.231.105,50969,3389,ACK,CLOSED,,C2S,59,1000176,65535,64,RDP
2025-01-20T09:00:00+00:00,SESS_457,192.168.63.214,64.6.51.6,55448,445,ACK,CLOSED,,C2S,42,1000457,16384,128,SMB
2025-01-20T09:00:00+00:00,SESS_458,192.20.154.222,8.157.202.164,58136,21,ACK,CLOSED,,C2S,59,1000458,65535,128,FTP
2025-01-20T09:00:00+00:00,SESS_459,10.168.54.2,93.35.92.129,59039,25,ACK,CLOSED,,C2S,45,1000459,8192,128,SMTP
2025-01-20T09:00:00+00:00,SESS_460,10.4.76.68,104.224.91.69,51194,80,ACK,CLOSED,,C2S,49,1000460,8192,64,HTTP
2025-01-20T09:00:00+00:00,SESS_461,192.2.154.83,204.55.234.159,64689,445,ACK,CLOSED,,C2S,53,1000461,65535,255,SMB
2025-01-20T09:00:00+00:00,SESS_175,192.5.203.3,13.213.158.61,63620,6379,ACK,CLOSED,,C2S,50,1000175,32768,64,REDIS
2025-01-20T09:00:00+00:00,SESS_462,10.1.202.81,13.155.119.163,53075,5432,ACK,CLOSED,,C2S,45,1000462,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_463,192.3.20.94,72.183.187.234,64325,143,ACK,CLOSED,,C2S,55,1000463,16384,255,IMAP
2025-01-20T09:00:00+00:00,SESS_174,10.2.186.213,13.213.158.61,55209,6379,ACK,CLOSED,,C2S,57,1000174,32768,64,REDIS
2025-01-20T09:00:00+00:00,SESS_464,192.4.251.18,104.20.43.79,49443,445,ACK,CLOSED,,C2S,42,1000464,65535,64,SMB
2025-01-20T09:00:00+00:00,SESS_465,192.5.194.236,8.104.42.2,50836,443,ACK,CLOSED,,C2S,49,1000465,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_466,10.2.18.86,35.37.128.75,49892,445,ACK,CLOSED,,C2S,48,1000466,65535,128,SMB
2025-01-20T09:00:00+00:00,SESS_467,10.10.133.223,13.244.232.55,61680,22,ACK,CLOSED,,C2S,40,1000467,16384,64,SSH
2025-01-20T09:00:00+00:00,SESS_173,192.2.154.83,204.55.234.159,57036,445,ACK,CLOSED,,C2S,53,1000173,8192,128,SMB
2025-01-20T09:00:00+00:00,SESS_469,10.4.251.232,204.75.47.229,53786,80,ACK,CLOSED,,C2S,57,1000469,65535,64,HTTP
2025-01-20T09:00:00+00:00,SESS_453,192.168.133.50,172.45.56.162,49226,143,ACK,CLOSED,,C2S,49,1000453,32768,64,IMAP
2025-01-20T09:00:00+00:00,SESS_168,192.3.212.247,199.253.101.246,62122,5432,ACK,CLOSED,,C2S,54,1000168,16384,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_489,10.1.107.162,54.189.125.30,51413,22,ACK,CLOSED,,C2S,47,1000489,32768,128,SSH
2025-01-20T09:00:00+00:00,SESS_507,10.10.133.223,13.244.232.55,52140,22,ACK,CLOSED,,C2S,57,1000507,65535,255,SSH
2025-01-20T09:00:00+00:00,SESS_508,10.4.76.68,104.224.91.69,57869,80,ACK,CLOSED,,C2S,44,1000508,65535,128,HTTP
2025-01-20T09:00:00+00:00,SESS_509,10.4.207.115,172.45.56.162,61483,143,ACK,CLOSED,,C2S,59,1000509,8192,128,IMAP
2025-01-20T09:00:00+00:00,SESS_161,10.3.182.177,104.20.43.79,57602,22,ACK,CLOSED,,C2S,57,1000161,65535,64,SSH
2025-01-20T09:00:00+00:00,SESS_510,10.20.164.103,35.118.199.150,60988,5432,ACK,CLOSED,,C2S,51,1000510,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_511,10.4.103.119,142.250.244.13,57944,143,ACK,CLOSED,,C2S,56,1000511,65535,64,IMAP
2025-01-20T09:00:00+00:00,SESS_512,10.5.251.244,35.118.199.150,56318,5432,ACK,CLOSED,,C2S,53,1000512,8192,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_513,10.5.225.212,172.215.64.201,60391,3306,ACK,CLOSED,,C2S,42,1000513,65535,255,MYSQL
2025-01-20T09:00:00+00:00,SESS_514,10.20.132.140,172.178.187.25,54475,6379,ACK,CLOSED,,C2S,57,1000514,16384,64,REDIS
2025-01-20T09:00:00+00:00,SESS_515,192.2.108.197,204.75.47.229,55987,80,ACK,CLOSED,,C2S,44,1000515,8192,64,HTTP
2025-01-20T09:00:00+00:00,SESS_516,10.1.107.162,54.189.125.30,56205,22,ACK,CLOSED,,C2S,52,1000516,65535,128,SSH
2025-01-20T09:00:00+00:00,SESS_160,10.10.76.122,17.174.13.70,56139,3306,ACK,CLOSED,,C2S,50,1000160,8192,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_517,192.3.124.27,204.55.234.159,56720,445,ACK,CLOSED,,C2S,42,1000517,65535,128,SMB
2025-01-20T09:00:00+00:00,SESS_518,10.20.238.173,93.35.92.129,64566,25,ACK,CLOSED,,C2S,59,1000518,8192,128,SMTP
2025-01-20T09:00:00+00:00,SESS_159,192.3.20.94,72.183.187.234,61494,143,ACK,CLOSED,,C2S,51,1000159,16384,64,IMAP
2025-01-20T09:00:00+00:00,SESS_519,10.10.133.223,13.244.232.55,64749,22,ACK,CLOSED,,C2S,59,1000519,8192,64,SSH
2025-01-20T09:00:00+00:00,SESS_520,10.20.132.140,172.178.187.25,63424,6379,ACK,CLOSED,,C2S,48,1000520,65535,255,REDIS
2025-01-20T09:00:00+00:00,SESS_158,10.5.251.244,35.118.199.150,63553,5432,ACK,CLOSED,,C2S,45,1000158,65535,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_521,10.10.169.161,13.244.232.55,56392,22,ACK,CLOSED,,C2S,55,1000521,32768,64,SSH
2025-01-20T09:00:00+00:00,SESS_506,10.2.164.223,64.138.3.241,52784,21,ACK,CLOSED,,C2S,57,1000506,65535,64,FTP
2025-01-20T09:00:00+00:00,SESS_488,10.10.76.122,17.174.13.70,51698,3306,ACK,CLOSED,,C2S,45,1000488,65535,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_162,10.168.165.28,104.130.39.46,59323,21,ACK,CLOSED,,C2S,49,1000162,32768,255,FTP
2025-01-20T09:00:00+00:00,SESS_504,10.1.91.176,35.37.128.75,57374,445,ACK,CLOSED,,C2S,50,1000504,65535,64,SMB
2025-01-20T09:00:00+00:00,SESS_490,192.2.107.88,142.250.244.13,52966,143,ACK,CLOSED,,C2S,59,1000490,65535,255,IMAP
2025-01-20T09:00:00+00:00,SESS_491,10.168.35.100,35.79.187.114,55686,389,ACK,CLOSED,,C2S,45,1000491,16384,128,LDAP
2025-01-20T09:00:00+00:00,SESS_167,10.10.133.223,13.244.232.55,56535,22,ACK,CLOSED,,C2S,57,1000167,65535,128,SSH
2025-01-20T09:00:00+00:00,SESS_492,10.10.33.184,13.239.184.104,60624,22,ACK,CLOSED,,C2S,50,1000492,32768,128,SSH
2025-01-20T09:00:00+00:00,SESS_493,10.5.5.221,35.166.227.146,56561,389,ACK,CLOSED,,C2S,51,1000493,16384,128,LDAP
2025-01-20T09:00:00+00:00,SESS_166,10.168.116.9,64.20.21.201,56078,3389,ACK,CLOSED,,C2S,45,1000166,8192,128,RDP
2025-01-20T09:00:00+00:00,SESS_494,10.4.207.115,172.45.56.162,60942,143,ACK,CLOSED,,C2S,56,1000494,65535,64,IMAP
2025-01-20T09:00:00+00:00,SESS_165,192.168.237.10,8.212.41.115,57784,443,ACK,CLOSED,,C2S,52,1000165,8192,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_495,10.3.208.245,13.107.88.99,65219,3306,ACK,CLOSED,,C2S,49,1000495,65535,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_496,10.1.241.238,13.49.42.195,52264,3306,ACK,CLOSED,,C2S,40,1000496,65535,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_497,10.4.106.192,199.253.101.246,53203,5432,ACK,CLOSED,,C2S,55,1000497,32768,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_164,10.4.103.119,142.250.244.13,58681,143,ACK,CLOSED,,C2S,48,1000164,65535,64,IMAP
2025-01-20T09:00:00+00:00,SESS_498,10.3.133.59,13.210.139.47,52207,443,ACK,CLOSED,,C2S,57,1000498,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_499,10.10.76.122,17.174.13.70,63771,3306,ACK,CLOSED,,C2S,45,1000499,16384,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_500,192.2.108.197,204.75.47.229,62866,80,ACK,CLOSED,,C2S,53,1000500,8192,64,HTTP
2025-01-20T09:00:00+00:00,SESS_163,192.168.133.50,172.45.56.162,57313,143,ACK,CLOSED,,C2S,52,1000163,65535,64,IMAP
2025-01-20T09:00:00+00:00,SESS_501,10.168.161.86,52.151.123.114,64938,21,ACK,CLOSED,,C2S,53,1000501,65535,64,FTP
2025-01-20T09:00:00+00:00,SESS_502,192.5.194.236,8.104.42.2,53416,443,ACK,CLOSED,,C2S,43,1000502,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_503,10.168.39.24,17.174.26.17,49244,25,ACK,CLOSED,,C2S,44,1000503,65535,128,SMTP
2025-01-20T09:00:00+00:00,SESS_505,10.1.54.141,34.37.67.239,54466,6379,ACK,CLOSED,,C2S,57,1000505,16384,64,REDIS
2025-01-20T09:00:00+00:00,SESS_157,10.168.1.179,20.241.249.248,50363,6379,ACK,CLOSED,,C2S,48,1000157,65535,64,REDIS
2025-01-20T09:00:00+00:00,SESS_452,10.5.202.207,34.37.67.239,58782,6379,ACK,CLOSED,,C2S,43,1000452,65535,128,REDIS
2025-01-20T09:00:00+00:00,SESS_451,10.3.92.143,72.243.53.16,57950,389,ACK,CLOSED,,C2S,54,1000451,65535,128,LDAP
2025-01-20T09:00:00+00:00,SESS_400,10.20.132.140,172.178.187.25,61247,6379,ACK,CLOSED,,C2S,51,1000400,65535,64,REDIS
2025-01-20T09:00:00+00:00,SESS_401,10.168.54.2,93.35.92.129,63685,25,ACK,CLOSED,,C2S,59,1000401,65535,128,SMTP
2025-01-20T09:00:00+00:00,SESS_192,10.2.164.223,64.138.3.241,57799,21,ACK,CLOSED,,C2S,57,1000192,32768,64,FTP
2025-01-20T09:00:00+00:00,SESS_402,10.10.169.161,13.244.232.55,56562,22,ACK,CLOSED,,C2S,48,1000402,65535,128,SSH
2025-01-20T09:00:00+00:00,SESS_403,10.5.184.173,20.87.231.105,57215,3389,ACK,CLOSED,,C2S,43,1000403,65535,128,RDP
2025-01-20T09:00:00+00:00,SESS_404,10.2.164.223,64.138.3.241,53049,21,ACK,CLOSED,,C2S,40,1000404,16384,128,FTP
2025-01-20T09:00:00+00:00,SESS_405,192.168.63.214,64.6.51.6,64509,445,ACK,CLOSED,,C2S,58,1000405,8192,64,SMB
2025-01-20T09:00:00+00:00,SESS_406,10.3.63.21,35.108.210.118,57732,443,ACK,CLOSED,,C2S,42,1000406,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_191,10.168.28.102,20.241.249.248,57417,6379,ACK,CLOSED,,C2S,47,1000191,32768,255,REDIS
2025-01-20T09:00:00+00:00,SESS_407,192.4.167.220,20.87.231.105,51706,3389,ACK,CLOSED,,C2S,51,1000407,8192,128,RDP
2025-01-20T09:00:00+00:00,SESS_408,10.5.5.221,35.166.227.146,54198,389,ACK,CLOSED,,C2S,46,1000408,65535,64,LDAP
2025-01-20T09:00:00+00:00,SESS_409,10.3.63.21,35.108.210.118,53505,443,ACK,CLOSED,,C2S,43,1000409,32768,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_190,10.168.24.156,17.174.13.70,64508,22,ACK,CLOSED,,C2S,55,1000190,65535,64,SSH
2025-01-20T09:00:00+00:00,SESS_410,10.2.186.213,13.213.158.61,49364,6379,ACK,CLOSED,,C2S,40,1000410,65535,128,REDIS
2025-01-20T09:00:00+00:00,SESS_411,10.168.35.100,35.79.187.114,63334,389,ACK,CLOSED,,C2S,50,1000411,8192,255,LDAP
2025-01-20T09:00:00+00:00,SESS_412,10.1.241.238,13.49.42.195,51339,3306,ACK,CLOSED,,C2S,48,1000412,65535,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_413,10.20.132.140,172.178.187.25,61528,6379,ACK,CLOSED,,C2S,43,1000413,8192,64,REDIS
2025-01-20T09:00:00+00:00,SESS_189,10.5.202.207,34.37.67.239,56491,6379,ACK,CLOSED,,C2S,40,1000189,16384,64,REDIS
2025-01-20T09:00:00+00:00,SESS_414,192.2.108.197,204.75.47.229,51542,80,ACK,CLOSED,,C2S,40,1000414,8192,64,HTTP
2025-01-20T09:00:00+00:00,SESS_193,10.168.116.182,64.88.82.97,60071,80,ACK,CLOSED,,C2S,59,1000193,16384,255,HTTP
2025-01-20T09:00:00+00:00,SESS_415,192.3.212.247,199.253.101.246,64722,5432,ACK,CLOSED,,C2S,47,1000415,32768,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_399,10.1.5.78,13.155.195.93,49507,389,ACK,CLOSED,,C2S,59,1000399,65535,128,LDAP
2025-01-20T09:00:00+00:00,SESS_397,192.5.191.154,172.178.187.25,57198,6379,ACK,CLOSED,,C2S,58,1000397,16384,64,REDIS
2025-01-20T09:00:00+00:00,SESS_383,192.168.237.10,8.212.41.115,61197,443,ACK,CLOSED,,C2S,44,1000383,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_384,10.3.182.177,104.20.43.79,60021,22,ACK,CLOSED,,C2S,58,1000384,65535,255,SSH
2025-01-20T09:00:00+00:00,SESS_385,192.168.237.10,8.212.41.115,53443,443,ACK,CLOSED,,C2S,58,1000385,8192,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_198,10.168.161.86,52.151.123.114,59534,21,ACK,CLOSED,,C2S,56,1000198,65535,64,FTP
2025-01-20T09:00:00+00:00,SESS_386,10.20.238.173,93.35.92.129,64537,25,ACK,CLOSED,,C2S,40,1000386,32768,64,SMTP
2025-01-20T09:00:00+00:00,SESS_387,192.2.108.197,204.75.47.229,50390,80,ACK,CLOSED,,C2S,43,1000387,65535,64,HTTP
2025-01-20T09:00:00+00:00,SESS_197,10.1.241.238,13.49.42.195,52494,3306,ACK,CLOSED,,C2S,51,1000197,65535,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_388,192.168.237.10,8.212.41.115,60209,443,ACK,CLOSED,,C2S,45,1000388,32768,255,HTTPS
2025-01-20T09:00:00+00:00,SESS_196,10.2.164.223,64.138.3.241,63222,21,ACK,CLOSED,,C2S,55,1000196,8192,128,FTP
2025-01-20T09:00:00+00:00,SESS_389,10.5.202.207,34.37.67.239,57402,6379,ACK,CLOSED,,C2S,40,1000389,65535,255,REDIS
2025-01-20T09:00:00+00:00,SESS_390,192.1.193.238,13.155.119.163,60881,5432,ACK,CLOSED,,C2S,53,1000390,32768,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_391,10.3.63.21,35.108.210.118,64675,443,ACK,CLOSED,,C2S,51,1000391,8192,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_392,192.5.253.200,142.185.199.6,58915,143,ACK,CLOSED,,C2S,46,1000392,8192,64,IMAP
2025-01-20T09:00:00+00:00,SESS_393,10.20.164.103,35.118.199.150,60079,5432,ACK,CLOSED,,C2S,51,1000393,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_195,192.5.191.154,172.178.187.25,55704,6379,ACK,CLOSED,,C2S,55,1000195,65535,128,REDIS
2025-01-20T09:00:00+00:00,SESS_394,10.3.133.59,13.210.139.47,62091,443,ACK,CLOSED,,C2S,50,1000394,8192,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_395,192.1.142.169,13.239.184.104,53292,22,ACK,CLOSED,,C2S,54,1000395,8192,64,SSH
2025-01-20T09:00:00+00:00,SESS_194,10.5.225.28,8.104.42.2,65198,443,ACK,CLOSED,,C2S,56,1000194,65535,255,HTTPS
2025-01-20T09:00:00+00:00,SESS_396,192.4.251.18,104.20.43.79,49446,445,ACK,CLOSED,,C2S,55,1000396,32768,128,SMB
2025-01-20T09:00:00+00:00,SESS_398,192.168.237.10,8.212.41.115,64224,443,ACK,CLOSED,,C2S,54,1000398,16384,128,HTTPS
2025-01-20T09:00:00+00:00,SESS_178,10.5.194.150,72.52.34.41,61914,80,ACK,CLOSED,,C2S,47,1000178,32768,255,HTTP
2025-01-20T09:00:00+00:00,SESS_416,192.5.194.236,8.104.42.2,65206,443,ACK,CLOSED,,C2S,54,1000416,16384,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_418,10.20.145.177,13.210.139.47,54641,443,ACK,CLOSED,,C2S,42,1000418,65535,64,HTTPS
2025-01-20T09:00:00+00:00,SESS_436,10.3.17.244,13.155.195.93,59646,389,ACK,CLOSED,,C2S,49,1000436,65535,64,LDAP
2025-01-20T09:00:00+00:00,SESS_437,10.3.208.245,13.107.88.99,55068,3306,ACK,CLOSED,,C2S,45,1000437,8192,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_438,10.5.194.150,72.52.34.41,52538,80,ACK,CLOSED,,C2S,42,1000438,32768,128,HTTP
2025-01-20T09:00:00+00:00,SESS_439,10.10.33.184,13.239.184.104,64712,22,ACK,CLOSED,,C2S,54,1000439,65535,255,SSH
2025-01-20T09:00:00+00:00,SESS_182,10.1.33.199,64.6.51.6,50959,445,ACK,CLOSED,,C2S,40,1000182,65535,128,SMB
2025-01-20T09:00:00+00:00,SESS_440,10.2.186.213,13.213.158.61,63302,6379,ACK,CLOSED,,C2S,49,1000440,8192,64,REDIS
2025-01-20T09:00:00+00:00,SESS_441,10.3.208.245,13.107.88.99,59041,3306,ACK,CLOSED,,C2S,57,1000441,65535,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_181,10.2.186.213,13.213.158.61,49226,6379,ACK,CLOSED,,C2S,56,1000181,65535,128,REDIS
2025-01-20T09:00:00+00:00,SESS_442,10.5.239.55,8.87.203.240,56804,25,ACK,CLOSED,,C2S,46,1000442,65535,64,SMTP
2025-01-20T09:00:00+00:00,SESS_443,10.4.135.152,72.52.34.41,61945,80,ACK,CLOSED,,C2S,43,1000443,65535,64,HTTP
2025-01-20T09:00:00+00:00,SESS_444,10.3.17.244,13.155.195.93,60922,389,ACK,CLOSED,,C2S,51,1000444,16384,64,LDAP
2025-01-20T09:00:00+00:00,SESS_180,192.5.191.154,172.178.187.25,55433,6379,ACK,CLOSED,,C2S,57,1000180,65535,255,REDIS
2025-01-20T09:00:00+00:00,SESS_445,192.3.212.247,199.253.101.246,64574,5432,ACK,CLOSED,,C2S,54,1000445,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_446,10.4.135.152,72.52.34.41,59291,80,ACK,CLOSED,,C2S,57,1000446,65535,64,HTTP
2025-01-20T09:00:00+00:00,SESS_447,192.3.212.247,199.253.101.246,55268,5432,ACK,CLOSED,,C2S,47,1000447,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_179,192.4.36.157,72.184.60.242,54618,445,ACK,CLOSED,,C2S,42,1000179,65535,64,SMB
2025-01-20T09:00:00+00:00,SESS_448,10.4.111.185,34.162.254.83,53766,3389,ACK,CLOSED,,C2S,42,1000448,8192,64,RDP
2025-01-20T09:00:00+00:00,SESS_449,10.20.89.2,172.215.64.201,55242,3306,ACK,CLOSED,,C2S,53,1000449,32768,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_450,192.168.63.214,64.6.51.6,58243,445,ACK,CLOSED,,C2S,59,1000450,65535,64,SMB
2025-01-20T09:00:00+00:00,SESS_183,10.20.132.140,172.178.187.25,56554,6379,ACK,CLOSED,,C2S,43,1000183,32768,64,REDIS
2025-01-20T09:00:00+00:00,SESS_417,192.168.133.50,172.45.56.162,49305,143,ACK,CLOSED,,C2S,47,1000417,65535,128,IMAP
2025-01-20T09:00:00+00:00,SESS_435,10.1.1.22,72.183.187.234,51391,143,ACK,CLOSED,,C2S,56,1000435,16384,128,IMAP
2025-01-20T09:00:00+00:00,SESS_184,10.5.225.212,172.215.64.201,61091,3306,ACK,CLOSED,,C2S,47,1000184,16384,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_188,192.2.108.197,204.75.47.229,49323,5432,ACK,CLOSED,,C2S,59,1000188,16384,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_419,192.4.251.18,104.20.43.79,62246,445,ACK,CLOSED,,C2S,46,1000419,65535,128,SMB
2025-01-20T09:00:00+00:00,SESS_187,10.20.89.2,172.215.64.201,65073,3306,ACK,CLOSED,,C2S,56,1000187,65535,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_420,10.168.54.2,93.35.92.129,57888,25,ACK,CLOSED,,C2S,57,1000420,65535,64,SMTP
2025-01-20T09:00:00+00:00,SESS_421,192.10.154.15,54.246.136.124,53148,3389,ACK,CLOSED,,C2S,52,1000421,8192,64,RDP
2025-01-20T09:00:00+00:00,SESS_186,10.4.76.68,104.224.91.69,57702,80,ACK,CLOSED,,C2S,48,1000186,32768,64,HTTP
2025-01-20T09:00:00+00:00,SESS_422,10.2.18.86,35.37.128.75,54456,445,ACK,CLOSED,,C2S,50,1000422,8192,64,SMB
2025-01-20T09:00:00+00:00,SESS_423,10.168.161.86,52.151.123.114,56613,21,ACK,CLOSED,,C2S,56,1000423,65535,64,FTP
2025-01-20T09:00:00+00:00,SESS_424,10.2.186.213,13.213.158.61,55828,6379,ACK,CLOSED,,C2S,44,1000424,65535,128,REDIS
2025-01-20T09:00:00+00:00,SESS_425,10.4.106.192,199.253.101.246,49540,5432,ACK,CLOSED,,C2S,43,1000425,16384,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_426,192.3.124.27,204.55.234.159,53962,445,ACK,CLOSED,,C2S,43,1000426,16384,255,SMB
2025-01-20T09:00:00+00:00,SESS_185,10.5.251.244,35.118.199.150,49892,5432,ACK,CLOSED,,C2S,50,1000185,65535,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_427,192.4.36.157,72.184.60.242,57949,445,ACK,CLOSED,,C2S,58,1000427,32768,255,SMB
2025-01-20T09:00:00+00:00,SESS_428,10.5.239.55,8.87.203.240,61417,25,ACK,CLOSED,,C2S,59,1000428,65535,64,SMTP
2025-01-20T09:00:00+00:00,SESS_429,192.2.108.197,204.75.47.229,50995,80,ACK,CLOSED,,C2S,51,1000429,16384,64,HTTP
2025-01-20T09:00:00+00:00,SESS_430,10.168.54.2,93.35.92.129,53827,25,ACK,CLOSED,,C2S,55,1000430,65535,64,SMTP
2025-01-20T09:00:00+00:00,SESS_431,192.168.105.70,52.151.123.114,56328,21,ACK,CLOSED,,C2S,40,1000431,32768,128,FTP
2025-01-20T09:00:00+00:00,SESS_432,192.5.191.154,172.178.187.25,59020,6379,ACK,CLOSED,,C2S,57,1000432,8192,64,REDIS
2025-01-20T09:00:00+00:00,SESS_433,10.5.225.212,172.215.64.201,64742,3306,ACK,CLOSED,,C2S,45,1000433,65535,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_434,10.168.116.9,64.20.21.201,53317,3389,ACK,CLOSED,,C2S,42,1000434,65535,128,RDP
2025-01-20T09:00:00+00:00,SESS_801,192.3.174.134,34.162.254.83,59931,3389,ACK,CLOSED,,C2S,53,1000801,16384,128,RDP
2025-01-20T09:00:00+00:00,SESS_243,192.2.107.88,142.250.244.13,65420,143,ACK,CLOSED,,C2S,44,1000243,32768,64,IMAP
2025-01-20T09:00:00+00:00,SESS_873,192.3.20.94,72.183.187.234,50005,143,ACK,CLOSED,,C2S,45,1000873,65535,64,IMAP
2025-01-20T09:00:00+00:00,SESS_827,10.3.63.21,35.108.210.118,61166,443,ACK,CLOSED,,C2S,56,1000827,8192,128,HTTPS
2025-01-20T09:00:00+00:00,SESS_857,10.168.214.42,104.224.91.69,50199,80,ACK,CLOSED,,C2S,50,1000857,8192,255,HTTP
2025-01-20T09:00:00+00:00,SESS_3,10.2.129.245,8.87.203.240,60606,25,ACK,CLOSED,,C2S,44,1000003,65535,255,SMTP
2025-01-20T09:00:00+00:00,SESS_27,192.1.193.238,13.155.119.163,58036,5432,ACK,CLOSED,,C2S,50,1000027,65535,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_58,10.168.28.102,20.241.249.248,52469,6379,ACK,CLOSED,,C2S,48,1000058,16384,128,REDIS
2025-01-20T09:00:00+00:00,SESS_891,192.3.12.123,20.31.238.48,64008,3306,ACK,CLOSED,,C2S,43,1000891,8192,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_921,10.168.44.79,13.49.42.195,62544,3306,ACK,CLOSED,,C2S,45,1000921,65535,128,MYSQL
2025-01-20T09:00:00+00:00,SESS_826,10.168.223.130,8.212.41.115,57181,443,ACK,CLOSED,,C2S,47,1000826,65535,128,HTTPS
2025-01-20T09:00:00+00:00,SESS_990,10.1.241.238,13.49.42.195,59516,3306,ACK,CLOSED,,C2S,53,1000990,16384,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_858,192.1.12.50,93.214.162.87,54741,25,ACK,CLOSED,,C2S,54,1000858,65535,128,SMTP
2025-01-20T09:00:00+00:00,SESS_955,192.168.105.70,52.151.123.114,62620,21,ACK,CLOSED,,C2S,59,1000955,32768,255,FTP
2025-01-20T09:00:00+00:00,SESS_922,10.10.238.170,64.146.198.190,51740,5432,ACK,CLOSED,,C2S,45,1000922,65535,128,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_825,10.5.202.207,34.37.67.239,61959,6379,ACK,CLOSED,,C2S,42,1000825,65535,64,REDIS
2025-01-20T09:00:00+00:00,SESS_890,192.2.108.197,204.75.47.229,51505,80,ACK,CLOSED,,C2S,59,1000890,65535,128,HTTP
2025-01-20T09:00:00+00:00,SESS_11,10.3.208.245,13.107.88.99,57132,3306,ACK,CLOSED,,C2S,47,1000011,65535,64,MYSQL
2025-01-20T09:00:00+00:00,SESS_923,192.3.31.190,64.146.198.190,59291,5432,ACK,CLOSED,,C2S,58,1000923,65535,64,POSTGRESQL
2025-01-20T09:00:00+00:00,SESS_47,10.3.161.95,35.166.227.146,57054,389,ACK,CLOSED,,C2S,49,1000047,65535,255,LDAP
2025-01-20T09:00:00+00:00,SESS_978,10.168.54.2,93.35.92.129,64871,25,ACK,CLOSED,,C2S,44,1000978,16384,64,SMTP
2025-01-20T09:00:00+00:00,SESS_824,192.3.246.155,20.31.238.48,50613,3306,ACK,CLOSED,,C2S,46,1000824,16384,255,MYSQL
2025-01-20T09:00:00+00:00,SESS_920,10.2.186.213,13.213.158.61,61794,6379,ACK,CLOSED,,C2S,53,1000920,65535,64,REDIS
2025-01-20T09:00:00+00:00,SESS_48,10.5.122.56,35.39.115.40,50179,25,ACK,CLOSED,,C2S,43,1000048,65535,255,SMTP
2025-01-20T09:00:00+00:00,SESS_917,10.168.243.136,54.246.136.124,60553,80,ACK,CLOSED,,C2S,51,1000917,65535,64,HTTP
