,timestamp,amount,age,gender,merchant,category,fraud,session_key
1847,2023-01-03 23:46:47.077,247.36546107342346,3,F,M480139044,health,0,870.0
1848,2023-01-04 05:47:32.816,152.4993688778029,3,F,M480139044,wellnessandbeauty,0,870.0
1849,2023-01-04 10:13:57.386,227.47265821358485,3,F,M1823072687,health,0,870.0
1850,2023-01-02 23:56:17.509,619.6160974422245,4,F,M480139044,health,0,880.0
1851,2023-01-07 17:04:29.381,1246.9428348148813,4,M,M480139044,health,1,167.0
1852,2023-01-09 09:21:25.433,907.2602561117887,4,M,M480139044,health,1,434.0
1853,2023-01-13 02:23:39.728,508.66279356213954,5,F,M480139044,health,1,465.0
1854,2023-01-14 03:20:46.850,1615.4169506538642,2,M,M480139044,health,1,477.0
1855,2023-01-09 15:56:58.231,966.7486571385762,2,F,M480139044,health,1,694.0
1856,2023-01-06 16:50:40.606,160.21636913394795,3,M,M348934600,transportation,0,131.0
1857,2023-01-07 00:30:39.463,167.97156357158389,3,M,M1823072687,transportation,0,131.0
1858,2023-01-07 08:00:27.189,188.67462331324825,3,M,M1823072687,transportation,0,131.0
1859,2023-01-07 15:29:10.098,241.56712342398254,3,M,M1823072687,transportation,0,131.0
1860,2023-01-07 21:49:57.199,34.91448690051203,3,M,M1823072687,transportation,0,131.0
1861,2023-01-08 05:46:57.093,31.975216074156958,3,M,M1823072687,transportation,0,131.0
1862,2023-01-08 13:42:35.766,42.76075613837463,3,M,M1823072687,transportation,0,131.0
1863,2023-01-08 21:35:16.641,27.36231947138721,3,M,M1823072687,transportation,0,131.0
1864,2023-01-09 05:18:56.647,13.328414564152823,3,M,M1823072687,transportation,0,131.0
1865,2023-01-09 13:17:40.696,10.5445779533303,3,M,M1823072687,transportation,0,131.0
1866,2023-01-09 21:15:38.876,14.175513861340445,3,M,M1823072687,transportation,0,131.0
1867,2023-01-10 05:07:50.962,7.213666832808547,3,M,M1823072687,transportation,0,131.0
1868,2023-01-10 12:59:56.394,14.070510557366571,3,M,M1823072687,transportation,0,131.0
1869,2023-01-10 20:58:04.955,9.63845960248288,3,M,M1823072687,transportation,0,131.0
1870,2023-01-11 04:53:31.571,9.911166908346711,3,M,M1823072687,transportation,0,131.0
1871,2023-01-11 12:24:07.329,5.550534067184272,3,M,M1823072687,transportation,0,131.0
1872,2023-01-11 20:12:16.107,45.83218601062536,3,M,M1823072687,transportation,0,131.0
1873,2023-01-12 03:39:01.783,30.100076795063003,3,M,M1823072687,transportation,0,131.0
1874,2023-01-12 09:10:17.927,27.769537542036712,3,M,M1823072687,transportation,0,131.0
1875,2023-01-07 13:41:14.690,981.8506591672441,2,M,M480139044,health,0,184.0
1876,2023-01-04 09:53:30.355,55.591469951994334,3,M,M348934600,transportation,0,718.0
1877,2023-01-04 17:53:00.242,53.5065625424706,3,M,M348934600,transportation,0,718.0
1878,2023-01-05 01:52:10.475,42.010449198935945,3,M,M348934600,transportation,0,718.0
1879,2023-01-05 09:50:28.125,46.4088435383698,3,M,M348934600,transportation,0,718.0
1880,2023-01-05 17:27:29.582,10.907492331818311,3,M,M348934600,transportation,0,718.0
1881,2023-01-06 01:27:21.900,11.755706098198791,3,M,M348934600,transportation,0,718.0
1882,2023-01-06 09:27:04.906,11.540866188476079,3,M,M348934600,transportation,0,718.0
1883,2023-01-06 17:26:27.841,8.325922434845666,3,M,M348934600,transportation,0,718.0
1884,2023-01-07 01:18:14.468,6.1227372599025935,3,M,M348934600,transportation,0,718.0
1885,2023-01-07 09:18:06.305,5.846224348696407,3,M,M348934600,transportation,0,718.0
1886,2023-01-07 17:17:42.749,5.075595464923727,3,M,M348934600,transportation,0,718.0
1887,2023-01-08 01:16:12.587,4.246671519262986,3,M,M348934600,transportation,0,718.0
1888,2023-01-08 09:08:47.295,10.123493949767516,3,M,M348934600,transportation,0,718.0
1889,2023-01-08 17:07:52.458,9.167882069288462,3,M,M348934600,transportation,0,718.0
1890,2023-01-09 01:02:07.357,6.103935314600173,3,M,M348934600,transportation,0,718.0
1891,2023-01-09 08:33:45.338,6.724031758358049,3,M,M348934600,transportation,0,718.0
1892,2023-01-09 15:54:29.289,114.04834946122949,3,M,M348934600,transportation,0,718.0
1893,2023-01-03 14:53:02.044,2461.740171163125,5,F,M1535107174,wellnessandbeauty,1,5.0
1894,2023-01-07 02:33:10.212,481.4947924792372,3,F,M480139044,health,1,165.0
1895,2023-01-11 13:48:14.780,224.56536698627235,4,M,M480139044,health,1,500.0
1896,2023-01-06 11:19:38.478,237.55473210075357,5,F,M480139044,health,1,616.0
1897,2023-01-12 20:31:13.042,224.8993488472716,3,M,M480139044,health,1,633.0
1898,2023-01-07 07:30:10.140,232.72090142515356,4,F,M1823072687,transportation,1,634.0
1899,2023-01-02 23:01:21.109,376.73808842591956,5,F,M1823072687,transportation,1,818.0
1900,2023-01-18 06:57:20.292,249.34234052847322,2,M,M480139044,health,1,878.0
1901,2023-01-13 07:15:29.868,285.915592690928,2,M,M480139044,health,1,914.0
1902,2023-01-06 09:00:19.679,222.16778485557222,6,M,M480139044,health,0,544.0
1903,2023-01-06 16:09:11.099,161.31525464741605,6,M,M1823072687,transportation,0,544.0
1904,2023-01-06 21:55:50.113,164.7695235767225,6,M,M1823072687,transportation,0,544.0
1905,2023-01-07 03:32:14.968,129.98976401916696,6,M,M1823072687,transportation,0,544.0
1906,2023-01-07 07:24:13.924,71.63840018639478,6,M,M1823072687,health,0,544.0
1907,2023-01-07 14:48:15.733,51.141413354213505,6,M,M1823072687,health,0,544.0
1908,2023-01-07 21:45:17.740,73.23309226552703,6,M,M1823072687,transportation,0,544.0
1909,2023-01-08 03:49:47.714,46.480717356655084,6,M,M1823072687,transportation,0,544.0
1910,2023-01-08 09:38:27.861,64.8669373161766,6,M,M1823072687,transportation,0,544.0
1911,2023-01-08 17:00:56.365,40.269298867484395,6,M,M1823072687,transportation,0,544.0
1912,2023-01-08 23:47:37.860,57.353436301251506,6,M,M1823072687,transportation,0,544.0
1913,2023-01-09 05:09:03.288,34.91088848727068,6,M,M1823072687,transportation,0,544.0
1914,2023-01-09 09:58:16.919,192.57656885053396,6,M,M480139044,health,0,544.0
1915,2023-01-09 14:00:13.893,116.80913521295182,6,M,M1823072687,health,0,544.0
1916,2023-01-07 09:36:38.313,457.4366137878142,3,M,M480139044,health,0,995.0
1917,2023-01-07 14:14:23.724,389.06880224742065,3,M,M547558035,health,0,995.0
1918,2023-01-11 15:13:42.432,441.53476288622323,3,M,M480139044,health,1,52.0
1919,2023-01-08 14:37:28.607,336.2297399900186,4,M,M480139044,health,1,368.0
1920,2023-01-06 07:15:34.619,166.17422699243468,3,F,M1823072687,transportation,1,383.0
1921,2023-01-14 18:11:45.946,134.5371005549686,3,F,M480139044,health,1,575.0
1922,2023-01-15 13:07:29.041,386.22463908862574,3,F,M480139044,health,1,575.0
1923,2023-01-06 15:05:27.629,158.53047947408473,5,F,M480139044,health,1,641.0
1924,2023-01-04 08:28:10.405,704.7154160857139,4,F,M480139044,health,1,786.0
1925,2023-01-15 02:23:02.245,725.6598811881368,2,F,M480139044,health,1,981.0
1926,2023-01-18 12:03:35.732,183.56908882629068,3,F,M480139044,health,1,106.0
1927,2023-01-17 18:01:13.208,355.9862564900863,4,F,M480139044,health,1,711.0
1928,2023-01-04 03:28:54.423,209.7685972912895,1,F,M480139044,health,1,955.0
1929,2023-01-03 02:20:01.071,60.580396016158325,2,M,M348934600,transportation,0,233.0
1930,2023-01-03 10:19:25.927,52.645512310482104,2,M,M348934600,transportation,0,233.0
1931,2023-01-03 18:18:27.725,47.359301589122765,2,M,M348934600,transportation,0,233.0
1932,2023-01-04 02:17:14.387,51.43517987772801,2,M,M348934600,transportation,0,233.0
1933,2023-01-04 09:17:25.083,17.031646938722655,2,M,M348934600,transportation,0,233.0
1934,2023-01-04 17:17:18.768,18.261765921977105,2,M,M348934600,transportation,0,233.0
1935,2023-01-05 01:17:06.627,17.648431260318915,2,M,M348934600,transportation,0,233.0
1936,2023-01-05 09:16:44.510,14.453930460654137,2,M,M348934600,transportation,0,233.0
1937,2023-01-05 17:03:56.937,6.371842374978657,2,M,M348934600,transportation,0,233.0
1938,2023-01-06 01:03:51.720,6.688769551698163,2,M,M348934600,transportation,0,233.0
1939,2023-01-06 09:03:38.583,6.216445347771927,2,M,M348934600,transportation,0,233.0
1940,2023-01-06 17:03:00.032,4.962069541137083,2,M,M348934600,transportation,0,233.0
1941,2023-01-07 00:55:44.737,6.692014380698772,2,M,M348934600,transportation,0,233.0
1942,2023-01-07 08:55:33.529,5.907169521517383,2,M,M348934600,transportation,0,233.0
1943,2023-01-07 16:54:50.750,4.712317172104468,2,M,M348934600,transportation,0,233.0
1944,2023-01-08 00:51:50.742,4.6651461419639935,2,M,M348934600,transportation,0,233.0
1945,2023-01-08 08:36:57.566,27.244008649678257,2,M,M348934600,transportation,0,233.0
1946,2023-01-08 16:27:26.894,21.843876509638623,2,M,M348934600,transportation,0,233.0
1947,2023-01-08 23:03:42.547,15.092312345189143,2,M,M348934600,transportation,0,233.0
1948,2023-01-07 01:03:26.727,168.15686768653225,2,F,M480139044,health,1,290.0
1949,2023-01-08 00:18:48.038,156.13568351636673,2,F,M480139044,health,1,290.0
1950,2023-01-11 16:09:59.747,159.4519377141879,4,M,M480139044,health,1,497.0
1951,2023-01-07 22:22:38.440,439.52214485976856,6,M,M480139044,health,1,512.0
1952,2023-01-12 00:43:37.568,1168.3260623480153,2,M,M480139044,health,1,525.0
1953,2023-01-05 23:52:31.077,1133.3143515285321,4,M,M480139044,health,1,906.0
1954,2023-01-12 23:53:02.023,357.0306841275711,2,M,M480139044,health,0,45.0
1955,2023-01-13 03:38:37.750,230.765990235719,2,M,M480139044,health,0,45.0
1956,2023-01-17 05:42:15.613,58.41394346247228,1,M,M348934600,transportation,0,902.0
1957,2023-01-17 13:41:44.729,36.583192012100604,1,M,M348934600,transportation,0,902.0
1958,2023-01-17 21:41:01.605,49.97994756217006,1,M,M348934600,transportation,0,902.0
1959,2023-01-18 05:39:35.562,38.57811784011864,1,M,M348934600,transportation,0,902.0
1960,2023-01-18 12:40:15.818,17.325574021358165,1,M,M348934600,transportation,0,902.0
1961,2023-01-18 20:40:09.074,14.958675210914823,1,M,M348934600,transportation,0,902.0
1962,2023-01-19 04:39:58.157,18.382754303145173,1,M,M348934600,transportation,0,902.0
1963,2023-01-19 12:39:33.151,13.077050996146738,1,M,M348934600,transportation,0,902.0
1964,2023-01-19 20:28:21.202,5.900505137413894,1,M,M348934600,transportation,0,902.0
1965,2023-01-20 04:28:15.587,5.595167731951067,1,M,M348934600,transportation,0,902.0
1966,2023-01-20 12:28:03.397,5.710380707090037,1,M,M348934600,transportation,0,902.0
1967,2023-01-20 20:27:19.998,4.183424507131863,1,M,M348934600,transportation,0,902.0
1968,2023-01-21 04:20:47.474,6.234250291767811,1,M,M348934600,transportation,0,902.0
1969,2023-01-21 12:20:35.621,5.528265933798974,1,M,M348934600,transportation,0,902.0
1970,2023-01-21 20:19:53.482,4.491945056197707,1,M,M348934600,transportation,0,902.0
1971,2023-01-22 04:16:18.665,4.166082056045197,1,M,M348934600,transportation,0,902.0
1972,2023-01-22 12:02:16.761,25.60477558144832,1,M,M348934600,transportation,0,902.0
1973,2023-01-22 19:49:39.436,19.592881314670926,1,M,M348934600,transportation,0,902.0
1974,2023-01-23 02:09:22.731,14.155039031666961,1,M,M348934600,transportation,0,902.0
1975,2023-01-06 18:19:34.565,103.35246749911197,4,F,M480139044,health,1,9.0
1976,2023-01-08 18:33:49.291,188.81121190195282,4,F,M480139044,health,1,9.0
1977,2023-01-15 23:38:42.396,188.90225836821696,1,F,M480139044,health,1,561.0
1978,2023-01-05 06:37:20.952,204.52439639170845,2,M,M480139044,health,1,675.0
1979,2023-01-03 09:26:30.242,50.33398986864076,4,M,M348934600,transportation,0,751.0
1980,2023-01-03 17:25:28.748,54.649398754150354,4,M,M348934600,transportation,0,751.0
1981,2023-01-04 01:23:41.034,44.149592535069836,4,M,M348934600,transportation,0,751.0
1982,2023-01-04 09:21:10.958,63.935340239814664,4,M,M348934600,transportation,0,751.0
1983,2023-01-04 16:35:15.233,12.971045378248354,4,M,M348934600,transportation,0,751.0
1984,2023-01-05 00:35:06.173,13.077781776263667,4,M,M348934600,transportation,0,751.0
1985,2023-01-05 08:34:49.145,13.055484128334065,4,M,M348934600,transportation,0,751.0
1986,2023-01-05 16:34:13.230,10.464078804618078,4,M,M348934600,transportation,0,751.0
1987,2023-01-06 00:24:05.771,5.346977567748379,4,M,M348934600,transportation,0,751.0
1988,2023-01-06 08:23:59.706,5.403433578380955,4,M,M348934600,transportation,0,751.0
1989,2023-01-06 16:23:45.074,4.876670387779771,4,M,M348934600,transportation,0,751.0
1990,2023-01-07 00:22:54.680,3.8619963624062366,4,M,M348934600,transportation,0,751.0
1991,2023-01-07 08:16:25.261,6.168430496809846,4,M,M348934600,transportation,0,751.0
1992,2023-01-07 16:16:10.934,5.788996237584879,4,M,M348934600,transportation,0,751.0
1993,2023-01-08 00:15:15.454,4.0971824183892736,4,M,M348934600,transportation,0,751.0
1994,2023-01-08 08:10:37.756,4.161595255020342,4,M,M348934600,transportation,0,751.0
1995,2023-01-08 15:51:51.178,33.079711712206084,4,M,M348934600,transportation,0,751.0
1996,2023-01-08 23:24:53.366,25.04199225068956,4,M,M348934600,transportation,0,751.0
1997,2023-01-09 04:31:00.140,17.06861449575234,4,M,M348934600,transportation,0,751.0
1998,2023-01-11 06:58:12.424,87.55865399664918,4,F,M348934600,transportation,0,970.0
1999,2023-01-11 14:57:05.225,65.10296394638137,4,F,M348934600,transportation,0,970.0
2000,2023-01-11 22:55:26.292,88.63936799548118,4,F,M348934600,transportation,0,970.0
2001,2023-01-12 06:52:37.372,58.722656151221535,4,F,M348934600,transportation,0,970.0
2002,2023-01-12 14:01:03.410,17.016091593293503,4,F,M348934600,transportation,0,970.0
2003,2023-01-12 22:00:54.918,16.452695540595027,4,F,M348934600,transportation,0,970.0
2004,2023-01-13 06:00:38.698,19.112730443886573,4,F,M348934600,transportation,0,970.0
2005,2023-01-13 14:00:09.335,12.839321967026603,4,F,M348934600,transportation,0,970.0
2006,2023-01-13 21:50:00.863,6.202355694612832,4,F,M348934600,transportation,0,970.0
2007,2023-01-14 05:49:54.778,6.057755087711931,4,F,M348934600,transportation,0,970.0
2008,2023-01-14 13:49:39.482,6.0291029583940166,4,F,M348934600,transportation,0,970.0
2009,2023-01-14 21:48:51.549,4.466589701478375,4,F,M348934600,transportation,0,970.0
2010,2023-01-15 05:42:52.343,6.751672129097276,4,F,M348934600,transportation,0,970.0
2011,2023-01-15 13:42:36.888,5.920390266492214,4,F,M348934600,transportation,0,970.0
2012,2023-01-15 21:41:34.591,4.808252132341419,4,F,M348934600,transportation,0,970.0
2013,2023-01-16 05:36:16.757,4.599298898479827,4,F,M348934600,transportation,0,970.0
2014,2023-01-16 13:20:29.112,35.84901181966877,4,F,M348934600,transportation,0,970.0
2015,2023-01-16 20:41:25.584,25.5389959262706,4,F,M348934600,transportation,0,970.0
2016,2023-01-17 01:02:58.256,20.529730799336924,4,F,M348934600,transportation,0,970.0
2017,2023-01-02 04:40:57.335,253.78068575507484,1,M,M480139044,health,1,583.0
2018,2023-01-09 13:46:45.781,1181.757720617595,3,F,M480139044,health,1,590.0
2019,2023-01-07 20:37:54.691,1316.446498245191,3,M,M480139044,health,1,984.0
2020,2023-01-17 02:27:52.091,64.59981888442188,1,M,M348934600,transportation,0,144.0
2021,2023-01-17 10:25:41.230,54.74564450253881,1,M,M348934600,transportation,0,144.0
2022,2023-01-17 18:21:59.360,43.37762428127671,1,M,M348934600,transportation,0,144.0
2023,2023-01-18 02:13:52.244,26.892046528289992,1,M,M348934600,transportation,0,144.0
2024,2023-01-18 09:59:29.577,11.016406903203142,1,M,M348934600,transportation,0,144.0
2025,2023-01-18 17:58:47.609,11.369000635839479,1,M,M348934600,transportation,0,144.0
2026,2023-01-19 01:57:19.434,9.077175610574686,1,M,M348934600,transportation,0,144.0
2027,2023-01-19 09:52:59.496,5.438388243489211,1,M,M348934600,transportation,0,144.0
2028,2023-01-19 17:46:36.103,8.919388495570345,1,M,M348934600,transportation,0,144.0
2029,2023-01-20 01:45:10.295,8.347491073530996,1,M,M348934600,transportation,0,144.0
2030,2023-01-20 09:40:51.836,5.392054540970596,1,M,M348934600,transportation,0,144.0
2031,2023-01-20 17:18:05.611,3.911535639581538,1,M,M348934600,transportation,0,144.0
2032,2023-01-21 00:57:58.636,68.72681164143184,1,M,M348934600,transportation,0,144.0
2033,2023-01-21 05:42:49.712,49.14216895807314,1,M,M348934600,transportation,0,144.0
2034,2023-01-02 23:31:48.012,43.14605080551629,2,M,M348934600,transportation,0,788.0
2035,2023-01-03 07:30:45.160,45.17549920571398,2,M,M348934600,transportation,0,788.0
2036,2023-01-03 15:29:22.346,28.95011931413396,2,M,M348934600,transportation,0,788.0
2037,2023-01-03 23:26:11.817,40.661332295381186,2,M,M348934600,transportation,0,788.0
2038,2023-01-04 07:04:45.614,8.836240711652422,2,M,M348934600,transportation,0,788.0
2039,2023-01-04 15:04:30.779,9.339795435486833,2,M,M348934600,transportation,0,788.0
2040,2023-01-04 23:04:01.863,7.491376853931641,2,M,M348934600,transportation,0,788.0
2041,2023-01-05 07:02:44.120,6.477876326839572,2,M,M348934600,transportation,0,788.0
2042,2023-01-05 14:53:22.071,6.7922640721672956,2,M,M348934600,transportation,0,788.0
2043,2023-01-05 22:53:03.496,6.209060218496572,2,M,M348934600,transportation,0,788.0
2044,2023-01-06 06:52:05.161,4.323087330770967,2,M,M348934600,transportation,0,788.0
2045,2023-01-06 14:47:54.906,4.409252091407485,2,M,M348934600,transportation,0,788.0
2046,2023-01-06 22:25:38.687,32.22974714305758,2,M,M348934600,transportation,0,788.0
2047,2023-01-07 06:05:26.264,23.618567169235455,2,M,M348934600,transportation,0,788.0
2048,2023-01-07 12:01:52.412,15.983267894046632,2,M,M348934600,transportation,0,788.0
2049,2023-01-11 07:59:48.557,1409.062288247344,5,M,M1535107174,wellnessandbeauty,1,30.0
2050,2023-01-17 20:03:16.802,196.24368250636826,3,F,M480139044,health,1,214.0
2051,2023-01-04 16:23:44.711,184.28922481796164,5,M,M480139044,health,1,228.0
2052,2023-01-06 20:48:14.981,164.99596860526492,4,M,M480139044,health,1,358.0
2053,2023-01-18 06:22:41.179,514.326148214086,3,F,M480139044,health,1,629.0
2054,2023-01-07 12:49:39.650,327.97617004078245,6,F,M480139044,health,1,674.0
2055,2023-01-13 15:40:19.907,388.7360481914644,3,F,M480139044,health,1,804.0
2056,2023-01-14 14:32:46.200,102.94426010093746,4,M,M348934600,transportation,0,613.0
2057,2023-01-14 22:28:42.277,55.21787248905062,4,M,M348934600,transportation,0,613.0
2058,2023-01-15 06:21:32.284,58.606737188182855,4,M,M348934600,transportation,0,613.0
2059,2023-01-15 14:02:37.819,51.94253725545035,4,M,M348934600,transportation,0,613.0
2060,2023-01-15 21:32:10.074,22.43718260153318,4,M,M1823072687,transportation,0,613.0
2061,2023-01-16 05:30:29.039,14.029536105802391,4,M,M1823072687,transportation,0,613.0
2062,2023-01-16 13:27:21.046,18.058740094047767,4,M,M1823072687,transportation,0,613.0
2063,2023-01-16 21:15:09.939,9.421936773444044,4,M,M1823072687,transportation,0,613.0
2064,2023-01-17 05:05:44.396,16.62361544723218,4,M,M1823072687,transportation,0,613.0
2065,2023-01-17 13:03:34.991,10.302439451291384,4,M,M1823072687,transportation,0,613.0
2066,2023-01-17 20:57:50.498,11.065291252640373,4,M,M1823072687,transportation,0,613.0
2067,2023-01-18 04:22:14.035,5.838554108923091,4,M,M1823072687,transportation,0,613.0
2068,2023-01-18 12:08:24.217,50.97197153595502,4,M,M1823072687,transportation,0,613.0
2069,2023-01-18 19:28:05.603,33.11339607132756,4,M,M1823072687,transportation,0,613.0
2070,2023-01-19 00:38:22.708,30.622127693520863,4,M,M1823072687,transportation,0,613.0
2071,2023-01-10 11:21:19.727,170.56969348907373,1,M,M1535107174,wellnessandbeauty,0,978.0
2072,2023-01-10 18:20:49.866,137.7332376409695,1,M,M348934600,transportation,0,978.0
2073,2023-01-10 23:26:18.866,98.29753746923357,1,M,M348934600,transportation,0,978.0
2074,2023-01-07 03:09:22.429,805.3881761157593,3,F,M480139044,wellnessandbeauty,1,415.0
2075,2023-01-02 05:58:38.568,387.4123232406639,2,F,M1535107174,wellnessandbeauty,0,65.0
2076,2023-01-02 12:37:18.898,294.35939686459284,2,F,M480139044,health,0,65.0
2077,2023-01-02 17:35:04.648,245.82148678722052,2,F,M1823072687,transportation,0,65.0
2078,2023-01-02 22:02:27.094,295.22462163372745,2,F,M1823072687,transportation,0,65.0
2079,2023-01-06 09:27:26.711,78.91374952392532,4,F,M348934600,transportation,0,602.0
2080,2023-01-06 17:23:46.127,75.93986404001237,4,F,M348934600,transportation,0,602.0
2081,2023-01-07 01:18:34.093,70.95437582996873,4,F,M348934600,transportation,0,602.0
2082,2023-01-07 09:06:52.805,87.47716552041194,4,F,M348934600,transportation,0,602.0
2083,2023-01-07 16:01:05.256,15.06041656745239,4,F,M348934600,transportation,0,602.0
2084,2023-01-08 00:00:51.633,15.26350024388856,4,F,M348934600,transportation,0,602.0
2085,2023-01-08 08:00:24.008,14.28479677423817,4,F,M348934600,transportation,0,602.0
2086,2023-01-08 15:59:23.601,12.615013791491672,4,F,M348934600,transportation,0,602.0
2087,2023-01-08 23:43:42.141,6.210843487263325,4,F,M348934600,transportation,0,602.0
2088,2023-01-09 07:43:32.786,6.353590580782034,4,F,M348934600,transportation,0,602.0
2089,2023-01-09 15:43:07.506,5.59554079579105,4,F,M348934600,transportation,0,602.0
2090,2023-01-09 23:41:56.395,5.0265446534566305,4,F,M348934600,transportation,0,602.0
2091,2023-01-10 07:31:00.692,9.535846976597504,4,F,M348934600,transportation,0,602.0
2092,2023-01-10 15:30:23.890,8.303234014349501,4,F,M348934600,transportation,0,602.0
2093,2023-01-10 23:27:19.064,6.065421785739931,4,F,M348934600,transportation,0,602.0
2094,2023-01-11 07:15:01.648,6.972336438992631,4,F,M348934600,transportation,0,602.0
2095,2023-01-11 14:27:03.116,90.42113033989287,4,F,M348934600,transportation,0,602.0
2096,2023-01-11 19:22:18.874,70.73689377824006,4,F,M348934600,transportation,0,602.0
2097,2023-01-03 23:12:32.025,85.07474772677328,4,F,M348934600,transportation,0,853.0
2098,2023-01-04 07:07:43.965,54.12969249109188,4,F,M348934600,transportation,0,853.0
2099,2023-01-04 15:02:25.087,57.6576155559959,4,F,M348934600,transportation,0,853.0
2100,2023-01-04 22:49:10.908,47.854125910752515,4,F,M348934600,transportation,0,853.0
2101,2023-01-05 06:21:17.886,11.941023199546668,4,F,M348934600,transportation,0,853.0
2102,2023-01-05 14:20:48.100,9.199872293566981,4,F,M348934600,transportation,0,853.0
2103,2023-01-05 22:19:53.869,10.342833056623691,4,F,M348934600,transportation,0,853.0
2104,2023-01-06 06:17:11.352,5.710983394084693,4,F,M348934600,transportation,0,853.0
2105,2023-01-06 14:07:08.377,7.595431560451634,4,F,M1823072687,transportation,0,853.0
2106,2023-01-06 22:06:32.424,5.748049529692344,4,F,M1823072687,transportation,0,853.0
2107,2023-01-07 06:05:14.681,6.292339046991199,4,F,M1823072687,transportation,0,853.0
2108,2023-01-07 13:58:28.187,3.135811955171372,4,F,M1823072687,transportation,0,853.0
2109,2023-01-07 21:51:02.528,13.61865941224116,4,F,M1823072687,transportation,0,853.0
2110,2023-01-08 05:48:28.763,9.221619790390784,4,F,M1823072687,transportation,0,853.0
2111,2023-01-08 13:39:36.550,8.223797979523052,4,F,M1823072687,transportation,0,853.0
2112,2023-01-08 20:37:48.176,4.802399398206247,4,F,M1823072687,transportation,0,853.0
2113,2023-01-09 04:10:48.373,92.7429096761702,4,F,M1823072687,transportation,0,853.0
2114,2023-01-09 08:44:37.651,66.41927484365308,4,F,M1823072687,transportation,0,853.0
2115,2023-01-14 17:44:10.655,1574.786199499832,3,M,M480139044,wellnessandbeauty,1,175.0
2116,2023-01-18 11:03:17.182,418.07786865831065,2,M,M480139044,health,1,463.0
2117,2023-01-18 00:25:21.057,155.5111840928898,2,F,M480139044,health,1,755.0
2118,2023-01-14 00:40:25.146,175.73877160933267,4,M,M348934600,wellnessandbeauty,0,344.0
2119,2023-01-14 08:08:32.005,208.3337654287534,4,M,M348934600,transportation,0,344.0
2120,2023-01-14 14:35:23.987,110.70524411158374,4,M,M348934600,transportation,0,344.0
2121,2023-01-14 20:08:29.802,166.7739436433517,4,M,M348934600,transportation,0,344.0
2122,2023-01-15 08:00:00.542,695.942390156755,3,M,M480139044,health,0,494.0
2123,2023-01-08 14:11:45.408,111.12252782242214,2,F,M1823072687,transportation,0,827.0
2124,2023-01-08 22:08:10.419,87.39318365547203,2,F,M1823072687,transportation,0,827.0
2125,2023-01-09 06:03:04.763,101.87741085443696,2,F,M1823072687,transportation,0,827.0
2126,2023-01-09 13:58:52.544,80.9998611268566,2,F,M1823072687,transportation,0,827.0
2127,2023-01-09 21:00:54.165,25.264952201840757,2,F,M1823072687,transportation,0,827.0
2128,2023-01-10 05:00:28.668,20.147611897162207,2,F,M348934600,transportation,0,827.0
2129,2023-01-10 12:59:37.409,32.54367564207596,2,F,M1823072687,transportation,0,827.0
2130,2023-01-10 20:58:26.906,15.613251135617684,2,F,M1823072687,transportation,0,827.0
2131,2023-01-11 04:44:05.951,10.908311655568147,2,F,M1823072687,transportation,0,827.0
2132,2023-01-11 12:43:43.233,8.59249248636725,2,F,M1823072687,transportation,0,827.0
2133,2023-01-11 20:42:52.135,11.374335684867585,2,F,M1823072687,transportation,0,827.0
2134,2023-01-12 04:40:19.528,5.73013243042811,2,F,M1823072687,transportation,0,827.0
2135,2023-01-12 12:33:25.629,11.68433756891197,2,F,M1823072687,transportation,0,827.0
2136,2023-01-12 20:32:29.937,7.6390552375124,2,F,M1823072687,transportation,0,827.0
2137,2023-01-13 04:29:54.208,8.109314013628351,2,F,M1823072687,transportation,0,827.0
2138,2023-01-13 12:14:42.589,4.38016462256111,2,F,M1823072687,transportation,0,827.0
2139,2023-01-13 20:06:26.197,29.207462528815718,2,F,M1823072687,transportation,0,827.0
2140,2023-01-14 03:57:51.926,18.203436918363096,2,F,M1823072687,transportation,0,827.0
2141,2023-01-14 11:16:30.504,17.036993793568485,2,F,M1823072687,transportation,0,827.0
2142,2023-01-14 16:08:28.914,10.087270159254256,2,F,M1823072687,transportation,0,827.0
2143,2023-01-04 20:06:35.875,859.2952398674714,6,F,M480139044,health,1,175.0
2144,2023-01-12 12:44:42.939,1141.908382371533,2,F,M480139044,health,1,191.0
2145,2023-01-15 00:39:48.640,263.55427834752163,1,F,M480139044,health,1,399.0
2146,2023-01-13 05:01:58.301,191.36232633095068,2,M,M480139044,health,1,434.0
2147,2023-01-10 21:29:59.010,537.1431482322135,4,M,M480139044,health,1,640.0
2148,2023-01-07 22:52:07.689,554.3216141495711,3,M,M480139044,health,1,245.0
2149,2023-01-03 06:31:54.286,243.63752384469072,2,M,M480139044,health,1,309.0
2150,2023-01-16 14:01:30.933,68.59457231597568,1,F,M348934600,transportation,0,94.0
2151,2023-01-16 21:58:33.726,43.21675348668365,1,F,M348934600,transportation,0,94.0
2152,2023-01-17 05:53:29.377,32.21691185803134,1,F,M348934600,transportation,0,94.0
2153,2023-01-17 13:41:57.064,56.17692045277736,1,F,M348934600,transportation,0,94.0
2154,2023-01-17 21:03:09.873,12.259958545860512,1,F,M348934600,transportation,0,94.0
2155,2023-01-18 05:02:54.611,9.889647263804923,1,F,M348934600,transportation,0,94.0
2156,2023-01-18 13:02:26.126,9.793745655003034,1,F,M348934600,transportation,0,94.0
